population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Toda a população,1,Óbitos,183,Maurício,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,2.455852479943963,2.7998024960742027,2.157235462218751
1,Toda a população,1,Óbitos,6,China,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,11.367479963218832,12.761611149604676,9.959037196282335
1,Toda a população,1,Óbitos,62,Rússia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,3.011673385846123,3.337068068871011,2.729148470044855
1,Toda a população,1,Óbitos,86,Itália,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,1.6395647219271834,1.8404818101408227,1.416721380789316
1,Toda a população,1,Óbitos,132,Panamá,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,1.1651779032670515,1.3393965174317888,0.9964277788890362
1,Toda a população,1,Óbitos,105,Antígua e Barbuda,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,2.1529690795591074,2.5059499689170113,1.8565315375134757
1,Toda a população,1,Óbitos,97,Argentina,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,4.314273953198131,4.720883627440399,3.85924908571609
1,Toda a população,1,Óbitos,116,Santa Lúcia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2020,3.4548036705145035,4.144289758555832,2.9136798088620752
1,Toda a população,1,Óbitos,99,Uruguai,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2020,5.119115850849384,5.619321259990458,4.550995183186141
1,Toda a população,1,Óbitos,95,Reino Unido,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,7.1326711915112675,7.579627312014382,6.558098934585806
1,Toda a população,1,Óbitos,57,Bielorrússia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,2.859141850792743,3.1258735286207875,2.595659781576411
