iso3,ano,asr_dalys_(anos_de_vida_perdidos_ajustados_por_incapacidade),asr_deaths,asr_incidence,asr_ylds_(anos_vividos_com_incapacidade),asr_ylls_(anos_de_vida_perdidos_por_morte_prematura),alfabetizacao_adultos_pct,expectativa_vida,pib_per_capita,urbanizacao_pct
CUW,2014,,,,,,,76.384,19623.029993395,91.3082030810948
CUW,2015,,,,,,,76.482,19361.8130008678,91.3220471649755
CUW,2016,,,,,,,76.322,18944.0961493998,91.3353544596205
CUW,2017,,,,,,,76.423,18938.2440469703,91.3480685861287
CUW,2018,,,,,,,76.493,19119.1243941688,91.3601331655991
CUW,2019,,,,,,,76.492,19220.6866958303,91.3714918191305
CUW,2020,,,,,,,76.501,16299.8134688605,91.3820881678218
CUW,2021,,,,,,,75.686,17795.5826483092,91.391865832772
CUW,2022,,,,,,,76.729,20057.1404960105,91.4007684350799
CUW,2023,,,,,,,76.8,21217.8109173312,91.4080929292235
CYM,2010,,,,,,,76.069,76837.6699636672,100.0
CYM,2011,,,,,,,76.562,75280.960764889,100.0
CYM,2012,,,,,,,77.121,75101.59136128,100.0
CYM,2013,,,,,,,77.652,75113.7332398618,100.0
CYM,2014,,,,,,,77.865,75845.3060407986,100.0
CYM,2015,,,,,,,78.119,76379.2095108681,100.0
CYM,2016,,,,,,,78.367,77802.2541567187,100.0
CYM,2017,,,,,,98.870002746582,78.615,80053.9444506891,100.0
CYM,2018,,,,,,,78.835,83865.5531568184,100.0
CYM,2019,,,,,,,79.052,88254.2903677044,100.0
CYM,2020,,,,,,,79.23,82338.7977439023,100.0
CYM,2021,,,,,,,79.3,86449.6749037302,100.0
CYM,2022,,,,,,,79.984,92937.8838323153,100.0
CYM,2023,,,,,,,80.358,100065.233841107,100.0
CYP,2010,,,,,,,80.632,31105.02734375,67.5229111556342
CYP,2011,,,,,,98.6800003051758,80.855,32485.8046875,67.3979892758544
CYP,2012,,,,,,,81.128,28991.9296875,67.3010289148738
CYP,2013,,,,,,,81.317,27764.7265625,67.2102333625375
CYP,2014,,,,,,,81.337,26993.095703125,67.1230558819804
CYP,2015,,,,,,,81.464,23088.4296875,67.0402477918073
CYP,2016,,,,,,,81.534,24280.044921875,66.9625604106231
CYP,2017,,,,,,,81.543,26247.46484375,66.8907450570326
CYP,2018,,,,,,,81.556,29120.38671875,66.8255530496405
CYP,2019,,,,,,,81.454,29227.16796875,66.7677357070518
CYP,2020,,,,,,,81.23,28130.330078125,66.7180443478713
CYP,2021,,,,,,,80.573,32937.8359375,66.6718365394971
CYP,2022,,,,,,,80.434,33231.05078125,66.6694829407584
CYP,2023,,,,,,,81.648,36623.70703125,66.6739477522639
CZE,2010,,,,,,,77.4243902439025,20160.4355077059,73.3495599222723
CZE,2011,,,,,,,77.8731707317073,22049.1080788682,73.2878338394746
CZE,2012,,,,,,,78.0756097560976,20014.0354015165,73.2249239592898
CZE,2013,,,,,,,78.1756097560976,20260.4954999375,73.1622186934979
CZE,2014,,,,,,,78.8243902439024,20038.4163180257,73.0995921041469
CZE,2015,,,,,,,78.5780487804878,17931.5987670768,73.0370442874355
CZE,2016,,,,,,,79.0268292682927,18753.9686718096,72.9745753395623
CZE,2017,,,,,,,78.9780487804878,20913.197632212,72.9121853567256
CZE,2018,,,,,,,79.0292682926829,23705.9329811299,72.8498744351241
CZE,2019,,,,,,,79.2292682926829,24062.7190013343,72.7876426709563
CZE,2020,,,,,,,78.2268292682927,23472.8915454417,72.7254901604208
CZE,2021,,,,,,,77.2219512195122,27696.4619527544,72.6810594374316
CZE,2022,,,,,,,78.9292682926829,28282.2236715857,72.6967638379524
CZE,2023,,,,,,,79.8268292682927,31761.5944102491,72.7352388396817
DEU,2010,,,,,,,79.9878048780488,42396.9665976293,80.305702559949
DEU,2011,,,,,,,80.4365853658537,47630.9761883572,80.3405762928198
DEU,2012,,,,,,,80.5390243902439,44718.0159214069,80.393447520218
DEU,2013,,,,,,,80.490243902439,47206.8353514242,80.4732318400362
DEU,2014,,,,,,,81.090243902439,48959.5991203133,80.57574023743
DEU,2015,,,,,,,80.6414634146341,41929.7549110722,80.6974371632814
DEU,2016,,,,,,,80.990243902439,42948.9381932694,80.8347870684725
DEU,2017,,,,,,,80.9926829268293,45553.9341495339,80.9842544038853
DEU,2018,,,,,,,80.8926829268293,48916.1686612154,81.1423036204018
DEU,2019,,,,,,,81.2926829268293,47656.199739747,81.3053991689039
DEU,2020,,,,,,,81.0414634146342,47394.8734504469,81.4700055002738
DEU,2021,,,,,,,80.790243902439,52349.2459994422,81.6325870653934
DEU,2022,,,,,,,80.6080487804878,50506.5179638543,81.7867852780995
DEU,2023,,,,,,,81.0414634146342,54776.7668235491,81.9034366692129
DJI,2010,,,,,,,60.743,1213.23352553429,70.6486554782903
DJI,2011,,,,,,,61.337,1306.34552844977,70.6776532458676
DJI,2012,,,,,,,61.719,1400.19357858954,70.7266311335377
DJI,2013,,,,,,,62.116,2075.94498424748,70.7969331287484
DJI,2014,,,,,,,62.427,2214.62084142432,70.8899032189478
DJI,2015,,,,,,,62.833,2376.12554719873,71.0068853915837
DJI,2016,,,,,,,63.335,2510.4300076241,71.1492236341041
DJI,2017,,,,,,,63.71,2618.95521147369,71.318261933957
DJI,2018,,,,,,,64.105,2718.08338799203,71.5153442785902
DJI,2019,,,,,,,64.381,2837.16902340932,71.7418146554518
DJI,2020,,,,,,,64.2,2844.88810647853,71.9990170519895
DJI,2021,,,,,,,63.83,3025.91126413549,72.2882954556515
DJI,2022,,,,,,,65.54,3133.25779772463,72.6109938538856
DJI,2023,,,,,,,65.987,3381.29779710722,72.8408245988921
DMA,2010,97.37665516967031,3.8534672139955,3.787304760240001,1.0517432223399998,96.32491197467554,,71.68,7549.61964680375,67.9983269911984
DMA,2011,98.1134260343156,3.8783054385156337,3.80857462347,1.05699121731,97.0564348444852,,71.517,7705.40717248319,68.3978165602727
DMA,2012,98.8667137306864,3.8791172971377614,3.82017675965,1.06518658033,97.801527178049,,71.391,7528.51001990155,68.754609337094
DMA,2013,99.31592347092268,3.886099667674076,3.82954989137,1.06911064,98.2468128587242,,71.228,7822.21797211398,69.119704197722
DMA,2014,99.74180124526178,3.890817447097384,3.83798509063,1.0728408025,98.6689604706518,,71.189,8131.74876096735,69.4907847110252
DMA,2015,99.44980957043978,3.872582392749116,3.82307907003,1.06866145835,98.38114813987924,,69.968,8282.59874702141,69.8679153463528
DMA,2016,99.4271128621552,3.87939696008489,3.82744010838,1.06836318965,98.3587497002791,,71.189,8802.56172041363,70.2511605730541
DMA,2017,98.7831302088146,3.855119801143438,3.80306851087,1.06284125565,97.7202889807994,,68.62,8224.64896571414,70.6405848604787
DMA,2018,97.36530912807852,3.807670489516148,3.75483060247,1.04875876231,96.31655039303357,,71.378,9215.3085405645,71.0362526779762
DMA,2019,97.4949531591824,3.819104213769467,3.76660295216,1.05895057917,96.4360026075439,,71.305,9491.14995962374,71.4382284948964
DMA,2020,100.053077755553,3.92865713007703,3.87528026017,1.08480825785,98.96826952590372,,71.269,7827.74842680426,71.846576780589
DMA,2021,98.2308250582118,3.887100561076599,3.82928529984,1.10034195142,97.13048313539886,,69.832,8376.40414141113,72.2613620044042
DMA,2022,94.22146510778026,3.758905999446609,3.69900411716,1.05684889596,93.16461623929722,,71.081,9323.66089490562,72.682648635692
DMA,2023,93.54755333600517,3.7468622341082702,3.68701874089,1.02746837804,92.5200849846766,,71.132,9912.96212766668,73.1105011438027
DNK,2010,,,,,,,79.1,58104.5445594981,86.8652420043945
DNK,2011,,,,,,,79.8,61809.737898222,87.1567653955846
DNK,2012,,,,,,,80.0512195121951,58443.7747103968,87.2336196899414
DNK,2013,,,,,,,80.3,61377.5940590412,87.5436524760432
DNK,2014,,,,,,,80.7,62520.4509747011,87.6823985731907
DNK,2015,,,,,,,80.7024390243902,53094.0133607574,87.7254056577329
DNK,2016,,,,,,,80.8536585365854,54500.9260410217,87.6999969482422
DNK,2017,,,,,,,81.1024390243903,57521.5514992225,88.0161943799509
DNK,2018,,,,,,,80.9536585365854,61324.7665045565,88.1059762310689
DNK,2019,,,,,,,81.4512195121951,59404.2663247723,88.2096490810669
DNK,2020,,,,,,,81.6024390243903,60985.4885601514,88.2394485473632
DNK,2021,,,,,,,81.4048780487805,69340.7334922138,88.2616449318149
DNK,2022,,,,,,,81.3048780487805,67781.0940939514,88.3880239837703
DNK,2023,,,,,,,81.7536585365854,68043.5466971243,88.552638542867
DOM,2010,,,,,,89.5400009155273,72.039,5478.62470398954,74.1642773174177
DOM,2011,,,,,,90.1100006103516,72.496,5826.51014109195,74.2440389501301
DOM,2012,,,,,,90.1600036621094,72.817,6013.81965002603,74.2398679969568
DOM,2013,,,,,,90.8600006103516,73.038,6136.59429329301,74.2251359951216
DOM,2014,,,,,,91.7600021362305,73.145,6496.45166971142,74.1931533822153
DOM,2015,,,,,,91.9899978637695,72.982,6800.95309395474,74.1372305958285
DOM,2016,,,,,,93.7799987792969,72.889,7160.44200982307,74.0506780735522
DOM,2017,,,,,,93.2332153385684,73.37,7412.71571571512,73.926806252977
DOM,2018,,,,,,93.4360584896058,73.555,7882.98221584944,73.7589255716938
DOM,2019,,,,,,93.6726916249429,73.112,8183.01623600375,73.5403464672933
DOM,2020,,,,,,93.6926372060753,72.636,7135.22273255899,73.2643793773663
DOM,2021,,,,,,93.7309714425844,71.757,8527.0754858205,72.9243347395035
DOM,2022,,,,,,93.7022375646963,74.211,10104.2464008585,72.4203155643711
DOM,2023,,,,,,94.3123758236054,73.72,10630.431743829,72.3577991823338
DZA,2010,,,,,,,74.144,4912.78585503672,67.1235057867459
DZA,2011,,,,,,,74.383,5916.31364364343,67.7344007507578
DZA,2012,,,,,,,74.609,6033.64884689543,68.3421258553675
DZA,2013,,,,,,,74.809,5979.60138960585,68.9463836079277
DZA,2014,,,,,,,74.992,6094.69392314956,69.5468765157615
DZA,2015,,,,,,,75.159,4685.05902729002,70.1433070861612
DZA,2016,,,,,,,75.31,4424.98529027556,70.7353778263851
DZA,2017,,,,,,,75.431,4554.66753957828,71.3227912436551
DZA,2018,,,,,,,75.555,4577.21029180491,71.905249845153
DZA,2019,,,,,,,75.682,4468.45341883656,72.4824561380175
DZA,2020,,,,,,,73.257,3743.5419522929,73.0541126293395
DZA,2021,,,,,,,75.208,4160.55926736925,73.6199218261573
DZA,2022,,,,,,,76.129,4960.30334332888,74.1795862354514
DZA,2023,,,,,,,76.261,5370.477235078,74.732808364138
EAP,2010,,,,,,94.4100036621094,73.7616390609633,4057.8659052455,47.6560812444264
EAP,2011,,,,,,94.629997253418,73.9857453156401,4913.89455378862,49.6140488674566
EAP,2012,,,,,,94.8600006103516,74.2597872053228,5434.82585097081,50.6757055422017
EAP,2013,,,,,,94.9300003051758,74.4859323786011,5952.82148677207,51.8122190695644
EAP,2014,,,,,,95.3399963378906,74.7194528121745,6373.70120967496,52.8565756064242
EAP,2015,,,,,,95.5400009155273,74.9511243848739,6589.81824245918,54.1114656751357
EAP,2016,,,,,,95.7399978637695,75.1559117663434,6683.23529656879,55.3186115241997
EAP,2017,,,,,,95.9300003051758,75.2396714880306,7241.98321346974,56.4654638258327
EAP,2018,,,,,,95.9499969482422,75.57828618156,8046.00446277369,57.6502705350874
EAP,2019,,,,,,96.0999984741211,75.7689690321509,8286.45749748666,58.6555692756585
EAP,2020,,,,,,96.3099975585938,75.6976393295064,8391.23898302179,59.3705245555409
EAP,2021,,,,,,96.4499969482422,75.2781418410849,9974.57917918464,60.3526131684329
EAP,2022,,,,,,96.5899963378906,75.9325409436903,10107.0569545516,60.8593968560328
EAP,2023,,,,,,96.7200012207031,75.8806830895266,10126.4304121407,61.2276463501262
EAR,2010,,,,,,75.3499984741211,67.8244434669729,2941.65330428569,42.1325153327682
EAR,2011,,,,,,75.7600021362305,68.2600380693651,3266.19695006658,42.55386928757
EAR,2012,,,,,,76.0299987792969,68.6094630284121,3362.32207931577,43.0048413961797
EAR,2013,,,,,,76.7099990844727,68.962837783411,3332.30407501939,43.5232298113552
EAR,2014,,,,,,77.5,69.3249758824304,3351.66429566368,44.0073800418903
EAR,2015,,,,,,78.4100036621094,69.6305484421664,3178.86716124226,44.4503233893376
EAR,2016,,,,,,79.0800018310547,69.9484837084835,3227.64814256759,44.8097968515725
EAR,2017,,,,,,79.3300018310547,70.2729949393554,3457.91719451195,45.1249360555588
EAR,2018,,,,,,79.6800003051758,70.5486659921504,3460.86264008666,45.4349772935468
EAR,2019,,,,,,79.7900009155273,70.8424064605001,3481.75530893525,45.7649596058874
EAR,2020,,,,,,80.3000030517578,69.8801308490982,3185.49787368673,46.0812452315672
EAR,2021,,,,,,80.7099990844727,68.1790994839634,3697.4103832017,46.3752600779412
EAR,2022,,,,,,81.2399978637695,71.4304552508694,4017.48956260692,46.6969243405166
EAR,2023,,,,,,81.6800003051758,71.7962449795855,4212.16924807645,47.0167430983708
EAS,2010,,,,,,94.0800018310547,74.6299790050688,7808.0701040139,52.0187036677998
EAS,2011,,,,,,94.3000030517578,74.8252830592191,8976.49484706491,53.7652047882868
EAS,2012,,,,,,94.5400009155273,75.1059726864745,9534.44491469921,54.6999640125725
EAS,2013,,,,,,94.620002746582,75.3347729864006,9580.35094813005,55.6959158950493
EAS,2014,,,,,,95.0899963378906,75.5644270391791,9832.43196516945,56.6126794721138
EAS,2015,,,,,,95.3000030517578,75.7926010192992,9730.64405529046,57.7233143419672
EAS,2016,,,,,,95.5,75.9870166732102,10011.552668647,58.7921942331022
EAS,2017,,,,,,95.6900024414062,76.0789923585537,10612.7930790259,59.8037083838459
EAS,2018,,,,,,95.7300033569336,76.3914229383171,11487.5096772887,60.8515259788814
EAS,2019,,,,,,95.870002746582,76.5862412994962,11677.4429355606,61.7435560127223
EAS,2020,,,,,,96.0899963378906,76.5433946923267,11697.5156784805,62.3741418144863
EAS,2021,,,,,,96.2200012207031,76.152941315904,13416.9773441612,63.2351929830371
EAS,2022,,,,,,96.3600006103516,76.6767167147452,13219.5863562213,63.6828244393002
EAS,2023,,,,,,96.4899978637695,76.6572021082574,13251.5119797804,64.0244370902805
ECA,2010,,,,,,97.4199981689453,71.9125911481178,6044.40742137607,60.7251070375303
ECA,2011,,,,,,97.870002746582,72.1509502224104,6817.02366099691,61.3214773416833
ECA,2012,,,,,,98.129997253418,72.6735984954506,7126.81359535263,62.2669531526226
ECA,2013,,,,,,98.2099990844727,73.1258294397593,7707.27955254226,63.8500039555659
ECA,2014,,,,,,98.2900009155273,73.4195161256746,7334.84338588205,65.5655995922325
ECA,2015,,,,,,98.3600006103516,73.755408258866,6338.80741019255,66.8135844921441
ECA,2016,,,,,,98.4800033569336,74.0313769065099,6023.54753164072,67.2028741800351
ECA,2017,,,,,,98.5899963378906,74.4033539029016,6129.93083517607,67.2908425220823
ECA,2018,,,,,,98.6600036621094,74.5927989243036,5947.15360517457,67.4464992918229
ECA,2019,,,,,,98.8000030517578,74.8158340567546,6036.15175345642,67.7517086172661
ECA,2020,,,,,,98.8300018310547,73.5536868675669,5734.46191312695,67.9547177892126
ECA,2021,,,,,,98.870002746582,72.8823762052943,6632.57221034255,68.150425455559
ECA,2022,,,,,,98.9100036621094,74.5731684190474,7264.37321853889,68.1628939259503
ECA,2023,,,,,,98.9599990844727,74.7901416269909,8609.12296290637,68.1622524490527
ECS,2010,,,,,,97.870002746582,75.9953558296811,23731.6668640025,70.5831396534732
ECS,2011,,,,,,98.0199966430664,76.4793686032862,26273.0443343471,70.8155293928508
ECS,2012,,,,,,98.120002746582,76.6804966624792,25199.9785660563,71.1504938153916
ECS,2013,,,,,,98.1800003051758,77.0324350526049,26236.2854279738,71.6786349261689
ECS,2014,,,,,,98.2200012207031,77.3535744682317,26517.017870416,72.2373791056216
ECS,2015,,,,,,98.2699966430664,77.3309344089138,22742.4739859372,72.6866596702429
ECS,2016,,,,,,98.3300018310547,77.6812778388278,22554.6821198127,72.930310614191
ECS,2017,,,,,,98.4100036621094,77.8990078299354,23839.7319723826,73.0395942866041
ECS,2018,,,,,,98.5,78.030262884925,25435.6875035469,73.1814390087833
ECS,2019,,,,,,98.5699996948242,78.3038616280055,25045.1218961925,73.3626410452614
ECS,2020,,,,,,98.6100006103516,77.1754769112247,24187.2451763556,73.4955944360825
ECS,2021,,,,,,98.7399978637695,76.7286208536036,27700.9996673888,73.6225305947295
ECS,2022,,,,,,98.75,77.8345651348625,27968.286148204,73.729597001213
ECS,2023,,,,,,98.7699966430664,78.3912342010497,30015.7640895399,73.843585823465
ECU,2010,,,,,,91.8499984741211,75.188,4520.30959039763,62.7405258611644
ECU,2011,,,,,,91.5899963378906,75.179,5153.6916424375,62.7949053547691
ECU,2012,,,,,,92.0599975585938,75.486,5634.08393191094,62.8408732819135
ECU,2013,,,,,,93.2900009155273,75.832,6109.29031510341,62.8837286624122
ECU,2014,,,,,,94.2200012207031,76.141,6405.79979300441,62.9232432195799
ECU,2015,,,,,,94.4599990844727,76.222,5976.1596805651,62.959188676731
ECU,2016,,,,,,94.3499984741211,76.094,5917.63771271481,62.9913367571804
ECU,2017,,,,,,92.8300018310547,76.22,6233.32244797718,63.0194591842425
ECU,2018,,,,,,,77.248,6303.91886658338,63.0433276812321
ECU,2019,,,,,,,77.286,6205.05765246766,63.0627139714638
ECU,2020,,,,,,93.629997253418,72.004,5463.64515348598,63.0773897782521
ECU,2021,,,,,,94.4800033569336,72.746,6061.32350181711,63.0871268249117
ECU,2022,,,,,,96.2600021362305,76.577,6515.58528418336,63.0901835932266
ECU,2023,,,,,,,77.392,6718.1447938811,63.1307729554263
EGY,2010,,,,,,72.0500030517578,69.078,2455.08194645282,42.9057175520154
EGY,2011,,,,,,,69.232,2590.64384891965,42.8634168470177
EGY,2012,,,,,,73.870002746582,69.464,2996.0677072015,42.8118514138525
EGY,2013,,,,,,72.4400024414062,69.632,3025.52563552448,42.7514277188751
EGY,2014,,,,,,,69.911,3133.39102265541,42.6825522284408
EGY,2015,,,,,,,70.135,3306.98159414141,42.6056314089048
EGY,2016,,,,,,,70.437,3270.6287768197,42.5210717266225
EGY,2017,,,,,,71.1699981689453,70.709,2395.10333299491,42.4486008687179
EGY,2018,,,,,,,70.974,2484.70315630508,42.4577177449969
EGY,2019,,,,,,,71.213,2962.98892023003,42.4812027332648
EGY,2020,,,,,,,69.79,3511.11381026379,42.5181534630674
EGY,2021,,,,,,82.0803858167894,68.976,3827.35415374308,42.5686062621468
EGY,2022,,,,,,79.4531619498685,71.01,4233.30783744856,42.6325129008032
EGY,2023,,,,,,,71.633,3456.78965212363,42.7098115041919
EMU,2010,,,,,,,80.5463865166925,36841.2601014872,75.1170270025016
EMU,2011,,,,,,,81.0342959599905,39878.1184039802,75.2498062636401
EMU,2012,,,,,,,81.0387114639645,36851.3355744745,75.4120805085951
EMU,2013,,,,,,,81.3323585033306,38455.0565897822,75.627532415858
EMU,2014,,,,,,,81.7426558325458,39333.1197168101,75.8133540817088
EMU,2015,,,,,,,81.381552979083,33928.614137702,76.0229382546648
EMU,2016,,,,,,,81.7681051866776,34690.2425639991,76.2867357539682
EMU,2017,,,,,,,81.747020423342,36691.2109171985,76.4140813562854
EMU,2018,,,,,,,81.8676373939947,39562.0814189751,76.5823371318115
EMU,2019,,,,,,,82.1461011396487,38679.6118917933,76.7497988367106
EMU,2020,,,,,,,81.3366927821764,37727.4543067337,76.856499971289
EMU,2021,,,,,,,81.3931203059577,42432.2915720012,76.96550965754
EMU,2022,,,,,,,81.4869473735593,41105.3462099324,77.0874793664882
EMU,2023,,,,,,,82.1378956135498,44797.6445281418,77.211826995621
ERI,2010,,,,,,,63.665,539.699512069686,35.6346549987793
ERI,2011,,,,,,,64.231,688.68165957684,35.6706275939941
ERI,2012,,,,,,,64.697,,35.6824264526367
ERI,2013,,,,,,,65.005,,35.6713333129883
ERI,2014,,,,,,,65.517,,35.639720916748
ERI,2015,,,,,,,65.909,,35.591007232666
ERI,2016,,,,,,,66.242,,35.5254287719727
ERI,2017,,,,,,,66.612,,35.4427146911621
ERI,2018,,,,,,,66.979,,35.3451042175293
ERI,2019,,,,,,,67.306,,35.2352333068848
ERI,2020,,,,,,,66.98,,35.116138458252
ERI,2021,,,,,,,66.94,,34.9871139526367
ERI,2022,,,,,,,67.789,,34.8469276428223
ERI,2023,,,,,,,68.624,,34.696403503418
ESP,2010,138.74637011489594,5.141040076805554,5.1972000641,1.40686727773,137.3395028737423,97.75,81.6268292682927,30658.7422282912,78.5138156234888
ESP,2011,137.4242958051292,5.117598818674429,5.16733859593,1.41113216456,136.01316367726264,97.7799987792969,82.4756097560976,31824.6219134777,78.695397956495
ESP,2012,142.0810109772346,5.280984428076871,5.3451267199,1.45936676174,140.62164425343656,97.8899993896484,82.4268292682927,28456.4438151477,78.8455680301618
ESP,2013,139.33700052086613,5.180642232805856,5.2432537711,1.43800017978,137.89900037847832,98.0800018310547,83.0780487804878,29228.846559842,78.9858086902112
ESP,2014,142.06285717182826,5.314012063813732,5.3665879617700005,1.46424326271,140.59861394718553,98.0899963378906,83.2292682926829,29707.765509467,79.1196713833488
ESP,2015,140.39697616105832,5.2565625629961055,5.30663652239,1.45997201835,138.93700418066612,98.1399993896484,82.8317073170732,25982.4416197775,79.2454892743023
ESP,2016,139.01738728789724,5.250489735807548,5.29149254704,1.43362057076,137.5837667544133,98.25,83.3292682926829,26755.6061149398,79.3615955277997
ESP,2017,134.8356017472554,5.134402313748279,5.16054018659,1.42875301217,133.40684877223484,,83.2829268292683,28381.3425596906,79.4663233085683
ESP,2018,137.18845097109903,5.205031825217939,5.2410087943,1.45100531781,135.73744569101038,98.4400024414062,83.4317073170732,30602.4212881113,79.5580057813361
ESP,2019,133.29250651514909,5.034000086763248,5.08021685646,1.38174408905,131.9107624620208,,83.8317073170732,29786.5245689007,79.6349761108307
ESP,2020,133.61721103259384,5.064626058878813,5.10378300182,1.40719008299,132.21002098618968,98.5899963378906,82.2317073170732,27233.9426461608,79.6955674617799
ESP,2021,131.2085915209171,4.981100950598704,5.01099244281,1.36183523368,129.84675632264634,99.6999969482422,83.1780487804878,30799.4775937775,79.7846242983598
ESP,2022,124.46324912852624,4.636577719941196,4.699115029470001,1.24894989788,123.21429926311912,,83.1341463414634,30319.4987196616,79.9548794567814
ESP,2023,126.91527572240906,4.699241763650809,4.78202488498,1.26621440524,125.64906135008958,,83.9341463414634,33493.2225409111,80.128491001856
EST,2010,68.84828378165803,2.578050805237873,2.76408481285,0.78058315833,68.0677006436262,,75.4292682926829,14663.7041018705,67.8048042926262
EST,2011,68.06215222188911,2.565155329724793,2.7586498295900004,0.78187821772,67.28027402449723,99.8899993896484,76.2292682926829,17555.5455239426,67.8775556334506
EST,2012,67.47894463798772,2.575619015630793,2.7743018098,0.78429638297,66.69464827540672,,76.3268292682927,17568.2137969714,67.9629593320316
EST,2013,61.60436209020271,2.3720017920404706,2.55988617348,0.73797626654,60.86638584284677,,77.1414634146341,19310.3874900757,68.0923458296768
EST,2014,66.54378437732993,2.52652280597362,2.7430301987,0.77172819826,65.77205619913866,,77.0341463414634,20581.7898991695,68.2668382808032
EST,2015,69.30215417731137,2.631947462498464,2.86057642918,0.80957100107,68.49258319729255,,77.590243902439,17722.1557669523,68.4796609690553
EST,2016,69.09628387794201,2.6486189209763307,2.8756423474,0.8155641725899999,68.28071972656019,,77.6414634146342,18666.3736521706,68.724038178078
EST,2017,67.6286065372068,2.6116646835304818,2.84044947217,0.80565895929,66.82294759886126,,78.0926829268293,20851.5223496861,68.9931941915158
EST,2018,66.5161149776166,2.586047130405732,2.81389220635,0.8044619136900001,65.71165308484088,,78.2439024390244,23618.1361254581,69.2803532930133
EST,2019,68.46867882156366,2.646935056487856,2.88997231213,0.8148235629099999,67.65385527984124,,78.6463414634147,24021.2501413306,69.5787397662154
EST,2020,65.03356961475252,2.4676913482260097,2.70927592814,0.78387905255,64.24969058258327,,78.5951219512195,23933.9939421065,69.8815778947665
EST,2021,63.83968211299128,2.4577389187179213,2.69223600985,0.7672822802000001,63.07239985274129,,76.9439024390244,27951.1659277744,70.1777274135822
EST,2022,63.35738370263712,2.449555062515257,2.68439496673,0.77984976755,62.57753395536336,,77.8439024390244,28340.3826549406,70.4892333736738
EST,2023,62.05231066053632,2.4178612041478145,2.64586716316,0.76461640214,61.287694278277606,,78.7926829268293,30264.0064885057,70.6770085523126
ETH,2010,,,,,,,59.709,330.619412798644,17.4937839508057
ETH,2011,,,,,,,60.595,343.024942351887,17.863790512085
ETH,2012,,,,,,,61.443,452.101031885754,18.2061367034912
ETH,2013,,,,,,48.3549726348554,62.161,484.039833104062,18.615514755249
ETH,2014,,,,,,,62.927,549.986577082588,19.0262870788574
ETH,2015,,,,,,,63.592,597.912113218663,19.451566696167
ETH,2016,,,,,,47.4900016784668,64.162,641.651523286233,19.8763618469238
ETH,2017,,,,,,,64.766,696.348429076216,20.3084850311279
ETH,2018,,,,,,,65.257,739.702022272086,20.7838096618652
ETH,2019,,,,,,55.0499992370605,65.741,793.473247218996,21.2486705780029
ETH,2020,,,,,,,65.969,829.790982552951,21.6260051727295
ETH,2021,,,,,,54.8853699463392,65.33,893.009835441784,22.1067085266113
ETH,2022,,,,,,60.4599990844727,66.897,982.103161502198,22.7367687225342
ETH,2023,,,,,,,67.315,1055.81091593061,23.0586471557617
EUU,2010,,,,,,,79.6354307923887,33119.5730126034,73.1092331195545
EUU,2011,,,,,,,80.1439505204153,35963.3218067157,73.2162096061221
EUU,2012,,,,,,,80.1657773209271,33324.7758491129,73.3526656193263
EUU,2013,,,,,,,80.4734324600181,34804.7359239781,73.5376776618371
EUU,2014,,,,,,,80.8760173893061,35590.1074295737,73.6983165180291
EUU,2015,,,,,,,80.5707965259,30771.6635221374,73.8743742665848
EUU,2016,,,,,,,80.9529785979391,31456.903580129,74.089077283109
EUU,2017,,,,,,,80.9301511681956,33394.5944932308,74.1940799110393
EUU,2018,,,,,,,81.0303425240609,36076.9018014875,74.3280995844319
EUU,2019,,,,,,,81.3194524901835,35374.1493923083,74.4596491524844
EUU,2020,,,,,,,80.4414754678551,34694.7105012203,74.5499802167242
EUU,2021,,,,,,,80.3071959761974,39206.9663368683,74.6469430900615
EUU,2022,,,,,,,80.7133261894067,38066.8240398192,74.7659682006806
EUU,2023,,,,,,,81.4249329538218,41566.8992410802,74.8943502719612
FIN,2010,,,,,,,79.8707317073171,46506.2919016566,69.7855798796947
FIN,2011,,,,,,,80.4707317073171,51060.3242589767,70.0583261874252
FIN,2012,,,,,,,80.6268292682927,47551.6740841369,70.3661363168712
FIN,2013,,,,,,,80.9756097560976,49691.0145200739,70.6742118159277
FIN,2014,,,,,,,81.1804878048781,50073.7760815871,70.9879168940753
FIN,2015,,,,,,,81.4804878048781,42560.3456767103,71.3054930040604
FIN,2016,,,,,,,81.4292682926829,43451.2562442158,71.6158383428171
FIN,2017,,,,,,,81.6317073170732,46085.0174739036,71.9563038312956
FIN,2018,,,,,,,81.7341463414634,49654.2497035329,72.3423467740343
FIN,2019,,,,,,,81.9829268292683,48358.1807773701,72.7431214358314
FIN,2020,,,,,,,81.9317073170732,48828.6846862799,73.0849439791673
FIN,2021,,,,,,,81.8853658536585,53099.1351400148,73.3710215780329
FIN,2022,,,,,,,81.1878048780488,50440.560224974,73.6967597835949
FIN,2023,,,,,,,81.5853658536585,52864.6931581216,74.0062548602828
FJI,2010,77.18025592568614,3.1967153683055085,3.07494829841,0.8265711039,76.35368484327365,,66.778,3449.14452883369,52.0415147785104
FJI,2011,77.43428395821772,3.203368654297738,3.0819359901800003,0.8227320398000001,76.61155193981011,,66.88,4139.60288609702,52.5335449475105
FJI,2012,74.92222702294751,3.093273748113337,2.97727980412,0.8010452732200001,74.12118177055814,,65.812,4341.40338748749,53.0383211294771
